"Anno","Mese","Cantone","Pernottamenti"
"2018","Febbraio","Solothurn",26521
"2018","Febbraio","Basel-Stadt",92912
"2018","Febbraio","Basel-Landschaft",18385
"2018","Febbraio","Schaffhausen",7357
"2018","Febbraio","Appenzell Ausserrhoden",6841
"2018","Febbraio","Appenzell Innerrhoden",5776
"2018","Febbraio","St. Gallen",77641
"2018","Febbraio","Graubünden / Grigioni / Grischun",761280
"2018","Febbraio","Aargau",46659
"2018","Febbraio","Thurgau",21943
"2018","Febbraio","Ticino",60548
"2018","Febbraio","Vaud",206466
"2018","Febbraio","Valais / Wallis",541475
"2018","Febbraio","Neuchâtel",12300
"2018","Febbraio","Genève",206775
"2018","Febbraio","Jura",5082
"2018","Marzo","Schweiz",3328071
"2018","Marzo","Zürich",422739
"2018","Marzo","Bern / Berne",400701
"2018","Marzo","Luzern",135968
"2018","Marzo","Uri",19927
"2018","Marzo","Schwyz",38167
"2018","Marzo","Obwalden",55804
"2018","Marzo","Nidwalden",25238
"2018","Marzo","Glarus",10288
"2018","Marzo","Zug",21905
"2018","Marzo","Fribourg / Freiburg",31476
"2018","Marzo","Solothurn",34707
"2018","Marzo","Basel-Stadt",114341
"2018","Marzo","Basel-Landschaft",23682
"2018","Marzo","Schaffhausen",10700
"2018","Marzo","Appenzell Ausserrhoden",7854
"2018","Marzo","Appenzell Innerrhoden",5591
"2018","Marzo","St. Gallen",78071
"2018","Marzo","Graubünden / Grigioni / Grischun",639483
"2018","Marzo","Aargau",56811
"2018","Marzo","Thurgau",28530
"2018","Marzo","Ticino",119128
"2018","Marzo","Vaud",243101
"2018","Marzo","Valais / Wallis",481197
"2018","Marzo","Neuchâtel",17006
"2018","Marzo","Genève",300018
"2018","Marzo","Jura",5638
"2018","Aprile","Schweiz",2576811
"2018","Aprile","Zürich",441315
"2018","Aprile","Bern / Berne",325356
"2018","Aprile","Luzern",166169
"2018","Aprile","Uri",11393
"2018","Aprile","Schwyz",41878
"2018","Aprile","Obwalden",42096
"2018","Aprile","Nidwalden",24851
"2018","Aprile","Glarus",7677
"2018","Aprile","Zug",24321
"2018","Aprile","Fribourg / Freiburg",32622
"2018","Aprile","Solothurn",35359
"2018","Aprile","Basel-Stadt",107699
"2018","Aprile","Basel-Landschaft",22612
"2018","Aprile","Schaffhausen",11887
"2018","Aprile","Appenzell Ausserrhoden",8676
"2018","Aprile","Appenzell Innerrhoden",8149
"2018","Aprile","St. Gallen",68397
"2018","Aprile","Graubünden / Grigioni / Grischun",172397
"2018","Aprile","Aargau",57090
"2018","Aprile","Thurgau",34671
"2018","Aprile","Ticino",198851
"2018","Aprile","Vaud",210736
"2018","Aprile","Valais / Wallis",257805
"2018","Aprile","Neuchâtel",17673
"2018","Aprile","Genève",238966
"2018","Aprile","Jura",8165
"2018","Maggio","Schweiz",2874763
"2018","Maggio","Zürich",515018
"2018","Maggio","Bern / Berne",423531
"2018","Maggio","Luzern",212087
"2018","Maggio","Uri",16627
"2018","Maggio","Schwyz",53248
"2018","Maggio","Obwalden",66430
"2018","Maggio","Nidwalden",28824
"2018","Maggio","Glarus",10131
"2018","Maggio","Zug",29323
"2018","Maggio","Fribourg / Freiburg",39571
"2018","Maggio","Solothurn",40640
"2018","Maggio","Basel-Stadt",112259
"2018","Maggio","Basel-Landschaft",24919
"2018","Maggio","Schaffhausen",14633
"2018","Maggio","Appenzell Ausserrhoden",10407
"2018","Maggio","Appenzell Innerrhoden",13494
"2018","Maggio","St. Gallen",80789
"2018","Maggio","Graubünden / Grigioni / Grischun",126838
"2018","Maggio","Aargau",67343
"2018","Maggio","Thurgau",41666
"2018","Maggio","Ticino",234259
"2018","Maggio","Vaud",249458
"2018","Maggio","Valais / Wallis",141720
"2018","Maggio","Neuchâtel",20904
"2018","Maggio","Genève",290610
"2018","Maggio","Jura",10034
"2018","Giugno","Schweiz",3613500
"2018","Giugno","Zürich",576522
"2018","Giugno","Bern / Berne",564918
"2018","Giugno","Luzern",238488
"2018","Giugno","Uri",27882
"2018","Giugno","Schwyz",58153
"2018","Giugno","Obwalden",72056
"2018","Giugno","Nidwalden",35744
"2018","Giugno","Glarus",11356
"2018","Giugno","Zug",32487
"2018","Giugno","Fribourg / Freiburg",44456
"2018","Giugno","Solothurn",45414
"2018","Giugno","Basel-Stadt",135236
"2018","Giugno","Basel-Landschaft",27965
"2018","Giugno","Schaffhausen",17568
"2018","Giugno","Appenzell Ausserrhoden",12338
"2018","Giugno","Appenzell Innerrhoden",19402
"2018","Giugno","St. Gallen",91786
"2018","Giugno","Graubünden / Grigioni / Grischun",328962
"2018","Giugno","Aargau",75309
"2018","Giugno","Thurgau",46152
"2018","Giugno","Ticino",266456
"2018","Giugno","Vaud",279264
"2018","Giugno","Valais / Wallis",269562
"2018","Giugno","Neuchâtel",23062
"2018","Giugno","Genève",302448
"2018","Giugno","Jura",10514
"2018","Luglio","Schweiz",4422988
"2018","Luglio","Zürich",573273
"2018","Luglio","Bern / Berne",716015
"2018","Luglio","Luzern",260918
"2018","Luglio","Uri",38845
"2018","Luglio","Schwyz",61409
"2018","Luglio","Obwalden",78906
"2018","Luglio","Nidwalden",40364
"2018","Luglio","Glarus",16242
"2018","Luglio","Zug",32007
"2018","Luglio","Fribourg / Freiburg",48474
"2018","Luglio","Solothurn",43357
"2018","Luglio","Basel-Stadt",129122
"2018","Luglio","Basel-Landschaft",27146
"2018","Luglio","Schaffhausen",17682
"2018","Luglio","Appenzell Ausserrhoden",12854
"2018","Luglio","Appenzell Innerrhoden",24788
"2018","Luglio","St. Gallen",99322
"2018","Luglio","Graubünden / Grigioni / Grischun",594646
"2018","Luglio","Aargau",62533
"2018","Luglio","Thurgau",50038
"2018","Luglio","Ticino",349549
"2018","Luglio","Vaud",315044
"2018","Luglio","Valais / Wallis",481174
"2018","Luglio","Neuchâtel",23876
"2018","Luglio","Genève",313535
"2018","Luglio","Jura",11869
"2018","Agosto","Schweiz",4478634
"2018","Agosto","Zürich",605162
"2018","Agosto","Bern / Berne",719744
"2018","Agosto","Luzern",261390
"2018","Agosto","Uri",37643
"2018","Agosto","Schwyz",62076
"2018","Agosto","Obwalden",78957
"2018","Agosto","Nidwalden",42453
"2018","Agosto","Glarus",16812
"2018","Agosto","Zug",32254
"2018","Agosto","Fribourg / Freiburg",50147
"2018","Agosto","Solothurn",42193
"2018","Agosto","Basel-Stadt",131338
"2018","Agosto","Basel-Landschaft",28635
"2018","Agosto","Schaffhausen",20056
"2018","Agosto","Appenzell Ausserrhoden",12709
"2018","Agosto","Appenzell Innerrhoden",24440
"2018","Agosto","St. Gallen",103095
"2018","Agosto","Graubünden / Grigioni / Grischun",581173
"2018","Agosto","Aargau",69603
"2018","Agosto","Thurgau",49674
"2018","Agosto","Ticino",328736
"2018","Agosto","Vaud",322489
"2018","Agosto","Valais / Wallis",496629
"2018","Agosto","Neuchâtel",25655
"2018","Agosto","Genève",324083
"2018","Agosto","Jura",11488
"2018","Settembre","Schweiz",3694903
"2018","Settembre","Zürich",533069
"2018","Settembre","Bern / Berne",560225
"2018","Settembre","Luzern",223598
"2018","Settembre","Uri",25890
"2018","Settembre","Schwyz",50687
"2018","Settembre","Obwalden",62122
"2018","Settembre","Nidwalden",32453
"2018","Settembre","Glarus",14212
"2018","Settembre","Zug",29186
"2018","Settembre","Fribourg / Freiburg",46003
"2018","Settembre","Solothurn",42013
"2018","Settembre","Basel-Stadt",120253
"2018","Settembre","Basel-Landschaft",26749
"2018","Settembre","Schaffhausen",17202
"2018","Settembre","Appenzell Ausserrhoden",13958
"2018","Settembre","Appenzell Innerrhoden",23286
"2018","Settembre","St. Gallen",97704
"2018","Settembre","Graubünden / Grigioni / Grischun",419246
"2018","Settembre","Aargau",72252
"2018","Settembre","Thurgau",43798
"2018","Settembre","Ticino",274066
"2018","Settembre","Vaud",278629
"2018","Settembre","Valais / Wallis",360029
"2018","Settembre","Neuchâtel",24287
"2018","Settembre","Genève",291876
"2018","Settembre","Jura",12110
"2018","Ottobre","Schweiz",2998715
"2018","Ottobre","Zürich",485954
"2018","Ottobre","Bern / Berne",427739
"2018","Ottobre","Luzern",191160
"2018","Ottobre","Uri",13587
"2018","Ottobre","Schwyz",50812
"2018","Ottobre","Obwalden",48675
"2018","Ottobre","Nidwalden",24344
"2018","Ottobre","Glarus",13147
"2018","Ottobre","Zug",24651
"2018","Ottobre","Fribourg / Freiburg",40854
"2018","Ottobre","Solothurn",35868
"2018","Ottobre","Basel-Stadt",125993
"2018","Ottobre","Basel-Landschaft",26786
"2018","Ottobre","Schaffhausen",13166
"2018","Ottobre","Appenzell Ausserrhoden",11483
"2018","Ottobre","Appenzell Innerrhoden",18302
"2018","Ottobre","St. Gallen",85065
"2018","Ottobre","Graubünden / Grigioni / Grischun",289917
"2018","Ottobre","Aargau",65680
"2018","Ottobre","Thurgau",36372
"2018","Ottobre","Ticino",221916
"2018","Ottobre","Vaud",230820
"2018","Ottobre","Valais / Wallis",216744
"2018","Ottobre","Neuchâtel",19791
"2018","Ottobre","Genève",269290
"2018","Ottobre","Jura",10599
"2018","Novembre","Schweiz",2025429
"2018","Novembre","Zürich",413069
"2018","Novembre","Bern / Berne",249433
"2018","Novembre","Luzern",129907
"2018","Novembre","Uri",8912
"2018","Novembre","Schwyz",35075
"2018","Novembre","Obwalden",19758
"2018","Novembre","Nidwalden",15829
"2018","Novembre","Glarus",6551
"2018","Novembre","Zug",21839
"2018","Novembre","Fribourg / Freiburg",32480
"2018","Novembre","Solothurn",32138
"2018","Novembre","Basel-Stadt",112300
"2018","Novembre","Basel-Landschaft",21686
"2018","Novembre","Schaffhausen",9715
"2018","Novembre","Appenzell Ausserrhoden",9325
"2018","Novembre","Appenzell Innerrhoden",7136
"2018","Novembre","St. Gallen",64415
"2018","Novembre","Graubünden / Grigioni / Grischun",105172
"2018","Novembre","Aargau",60578
"2018","Novembre","Thurgau",28613
"2018","Novembre","Ticino",81174
"2018","Novembre","Vaud",180585
"2018","Novembre","Valais / Wallis",106453
"2018","Novembre","Neuchâtel",17031
"2018","Novembre","Genève",248210
"2018","Novembre","Jura",8045
"2018","Dicembre","Schweiz",2727098
"2018","Dicembre","Zürich",433868
"2018","Dicembre","Bern / Berne",335611
"2018","Dicembre","Luzern",139988
"2018","Dicembre","Uri",14875
"2018","Dicembre","Schwyz",34905
"2018","Dicembre","Obwalden",37769
"2018","Dicembre","Nidwalden",18520
"2018","Dicembre","Glarus",6529
"2018","Dicembre","Zug",16602
"2018","Dicembre","Fribourg / Freiburg",26988
"2018","Dicembre","Solothurn",25019
"2018","Dicembre","Basel-Stadt",113787
"2018","Dicembre","Basel-Landschaft",18248
"2018","Dicembre","Schaffhausen",7886
"2018","Dicembre","Appenzell Ausserrhoden",8109
"2018","Dicembre","Appenzell Innerrhoden",6720
"2018","Dicembre","St. Gallen",65309
"2018","Dicembre","Graubünden / Grigioni / Grischun",478254
"2018","Dicembre","Aargau",46110
"2018","Dicembre","Thurgau",23107
"2018","Dicembre","Ticino",76923
"2018","Dicembre","Vaud",196647
"2018","Dicembre","Valais / Wallis",353025
"2018","Dicembre","Neuchâtel",10447
"2018","Dicembre","Genève",227420
"2018","Dicembre","Jura",4432
"2019","Gennaio","Schweiz",2836384
"2019","Gennaio","Zürich",367116
"2019","Gennaio","Bern / Berne",375246
"2019","Gennaio","Luzern",102951
"2019","Gennaio","Uri",21879
"2019","Gennaio","Schwyz",34576
"2019","Gennaio","Obwalden",43618
"2019","Gennaio","Nidwalden",18208
"2019","Gennaio","Glarus",9839
"2019","Gennaio","Zug",17855
"2019","Gennaio","Fribourg / Freiburg",29366
"2019","Gennaio","Solothurn",27225
"2019","Gennaio","Basel-Stadt",77714
"2019","Gennaio","Basel-Landschaft",16597
"2019","Gennaio","Schaffhausen",7026
"2019","Gennaio","Appenzell Ausserrhoden",6204
"2019","Gennaio","Appenzell Innerrhoden",5341
"2019","Gennaio","St. Gallen",70211
"2019","Gennaio","Graubünden / Grigioni / Grischun",637742
"2019","Gennaio","Aargau",46193
"2019","Gennaio","Thurgau",20148
"2019","Gennaio","Ticino",59815
"2019","Gennaio","Vaud",186643
"2019","Gennaio","Valais / Wallis",419289
"2019","Gennaio","Neuchâtel",12827
"2019","Gennaio","Genève",218317
"2019","Gennaio","Jura",4438
"2019","Febbraio","Schweiz",3113363
"2019","Febbraio","Zürich",349227
"2019","Febbraio","Bern / Berne",432776
"2019","Febbraio","Luzern",111243
"2019","Febbraio","Uri",25621
"2019","Febbraio","Schwyz",42282
"2019","Febbraio","Obwalden",56510
"2019","Febbraio","Nidwalden",20446
"2019","Febbraio","Glarus",12768
"2019","Febbraio","Zug",14243
"2019","Febbraio","Fribourg / Freiburg",27875
"2019","Febbraio","Solothurn",24937
"2019","Febbraio","Basel-Stadt",81142
"2019","Febbraio","Basel-Landschaft",16912
"2019","Febbraio","Schaffhausen",6824
"2019","Febbraio","Appenzell Ausserrhoden",6779
"2019","Febbraio","Appenzell Innerrhoden",5502
"2019","Febbraio","St. Gallen",77050
"2019","Febbraio","Graubünden / Grigioni / Grischun",741960
"2019","Febbraio","Aargau",47046
"2019","Febbraio","Thurgau",21532
"2019","Febbraio","Ticino",62231
"2019","Febbraio","Vaud",191240
"2019","Febbraio","Valais / Wallis",512496
"2019","Febbraio","Neuchâtel",12360
"2019","Febbraio","Genève",206931
"2019","Febbraio","Jura",5430
"2019","Marzo","Schweiz",3352687
"2019","Marzo","Zürich",432464
"2019","Marzo","Bern / Berne",408619
"2019","Marzo","Luzern",136992
"2019","Marzo","Uri",25602
"2019","Marzo","Schwyz",38149
"2019","Marzo","Obwalden",53494
"2019","Marzo","Nidwalden",22248
"2019","Marzo","Glarus",9398
"2019","Marzo","Zug",20437
"2019","Marzo","Fribourg / Freiburg",32402
"2019","Marzo","Solothurn",32085
"2019","Marzo","Basel-Stadt",120248
"2019","Marzo","Basel-Landschaft",22618
"2019","Marzo","Schaffhausen",8284
"2019","Marzo","Appenzell Ausserrhoden",6638
"2019","Marzo","Appenzell Innerrhoden",5453
"2019","Marzo","St. Gallen",78289
"2019","Marzo","Graubünden / Grigioni / Grischun",663645
"2019","Marzo","Aargau",58149
"2019","Marzo","Thurgau",28377
"2019","Marzo","Ticino",125255
"2019","Marzo","Vaud",226651
"2019","Marzo","Valais / Wallis",490177
"2019","Marzo","Neuchâtel",18780
"2019","Marzo","Genève",282563
"2019","Marzo","Jura",5670
"2019","Aprile","Schweiz",2676948
"2019","Aprile","Zürich",454723
"2019","Aprile","Bern / Berne",345679
"2019","Aprile","Luzern",172777
"2019","Aprile","Uri",15427
"2019","Aprile","Schwyz",44374
"2019","Aprile","Obwalden",41024
"2019","Aprile","Nidwalden",25364
"2019","Aprile","Glarus",8033
"2019","Aprile","Zug",20875
"2019","Aprile","Fribourg / Freiburg",35684
"2019","Aprile","Solothurn",31789
"2019","Aprile","Basel-Stadt",106893
"2019","Aprile","Basel-Landschaft",21027
"2019","Aprile","Schaffhausen",11273
"2019","Aprile","Appenzell Ausserrhoden",7044
"2019","Aprile","Appenzell Innerrhoden",8651
"2019","Aprile","St. Gallen",65334
"2019","Aprile","Graubünden / Grigioni / Grischun",185907
"2019","Aprile","Aargau",59862
"2019","Aprile","Thurgau",32895
"2019","Aprile","Ticino",216468
"2019","Aprile","Vaud",220434
"2019","Aprile","Valais / Wallis",281514
"2019","Aprile","Neuchâtel",18296
"2019","Aprile","Genève",236979
"2019","Aprile","Jura",8622
"2019","Maggio","Schweiz",3006949
"2019","Maggio","Zürich",586625
"2019","Maggio","Bern / Berne",418570
"2019","Maggio","Luzern",216429
"2019","Maggio","Uri",17485
"2019","Maggio","Schwyz",51392
"2019","Maggio","Obwalden",64882
"2019","Maggio","Nidwalden",25262
"2019","Maggio","Glarus",11055
"2019","Maggio","Zug",29677
"2019","Maggio","Fribourg / Freiburg",45202
"2019","Maggio","Solothurn",42175
"2019","Maggio","Basel-Stadt",146570
"2019","Maggio","Basel-Landschaft",26699
"2019","Maggio","Schaffhausen",14319
"2019","Maggio","Appenzell Ausserrhoden",9759
"2019","Maggio","Appenzell Innerrhoden",12147
"2019","Maggio","St. Gallen",81372
"2019","Maggio","Graubünden / Grigioni / Grischun",123351
"2019","Maggio","Aargau",78210
"2019","Maggio","Thurgau",41162
"2019","Maggio","Ticino",230301
"2019","Maggio","Vaud",264219
"2019","Maggio","Valais / Wallis",151860
"2019","Maggio","Neuchâtel",20861
"2019","Maggio","Genève",287102
"2019","Maggio","Jura",10263
"2019","Giugno","Schweiz",3800082
"2019","Giugno","Zürich",612827
"2019","Giugno","Bern / Berne",609886
"2019","Giugno","Luzern",245703
"2019","Giugno","Uri",27577
"2019","Giugno","Schwyz",59616
"2019","Giugno","Obwalden",69689
"2019","Giugno","Nidwalden",36718
"2019","Giugno","Glarus",12338
"2019","Giugno","Zug",29147
"2019","Giugno","Fribourg / Freiburg",51491
"2019","Giugno","Solothurn",45788
"2019","Giugno","Basel-Stadt",138548
"2019","Giugno","Basel-Landschaft",27602
"2019","Giugno","Schaffhausen",17696
"2019","Giugno","Appenzell Ausserrhoden",12025
"2019","Giugno","Appenzell Innerrhoden",20570
"2019","Giugno","St. Gallen",88982
"2019","Giugno","Graubünden / Grigioni / Grischun",350836
"2019","Giugno","Aargau",81889
"2019","Giugno","Thurgau",43301
"2019","Giugno","Ticino",267747
"2019","Giugno","Vaud",305170
"2019","Giugno","Valais / Wallis",298656
"2019","Giugno","Neuchâtel",24329
"2019","Giugno","Genève",310096
"2019","Giugno","Jura",11855
"2019","Luglio","Schweiz",4568810
"2019","Luglio","Zürich",605836
"2019","Luglio","Bern / Berne",728432
"2019","Luglio","Luzern",261334
"2019","Luglio","Uri",40598
"2019","Luglio","Schwyz",63997
"2019","Luglio","Obwalden",78585
"2019","Luglio","Nidwalden",40766
"2019","Luglio","Glarus",16732
"2019","Luglio","Zug",29116
"2019","Luglio","Fribourg / Freiburg",55546
"2019","Luglio","Solothurn",41873
"2019","Luglio","Basel-Stadt",144694
"2019","Luglio","Basel-Landschaft",28526
"2019","Luglio","Schaffhausen",16816
"2019","Luglio","Appenzell Ausserrhoden",10909
"2019","Luglio","Appenzell Innerrhoden",22810
"2019","Luglio","St. Gallen",96800
"2019","Luglio","Graubünden / Grigioni / Grischun",621993
"2019","Luglio","Aargau",66264
"2019","Luglio","Thurgau",46186
"2019","Luglio","Ticino",344010
"2019","Luglio","Vaud",340161
"2019","Luglio","Valais / Wallis",515949
"2019","Luglio","Neuchâtel",23765
"2019","Luglio","Genève",314805
"2019","Luglio","Jura",12307
"2019","Agosto","Schweiz",4505292
"2019","Agosto","Zürich",596199
"2019","Agosto","Bern / Berne",723034
"2019","Agosto","Luzern",262832
"2019","Agosto","Uri",40760
"2019","Agosto","Schwyz",64218
"2019","Agosto","Obwalden",74761
"2019","Agosto","Nidwalden",43768
"2019","Agosto","Glarus",17316
"2019","Agosto","Zug",29436
"2019","Agosto","Fribourg / Freiburg",56730
"2019","Agosto","Solothurn",45771
"2019","Agosto","Basel-Stadt",127069
"2019","Agosto","Basel-Landschaft",27941
"2019","Agosto","Schaffhausen",20418
"2019","Agosto","Appenzell Ausserrhoden",13346
"2019","Agosto","Appenzell Innerrhoden",26864
"2019","Agosto","St. Gallen",101881
"2019","Agosto","Graubünden / Grigioni / Grischun",605885
"2019","Agosto","Aargau",69881
"2019","Agosto","Thurgau",47191
"2019","Agosto","Ticino",323909
"2019","Agosto","Vaud",329276
"2019","Agosto","Valais / Wallis",501645
"2019","Agosto","Neuchâtel",26031
"2019","Agosto","Genève",316455
"2019","Agosto","Jura",12675
"2019","Settembre","Schweiz",3705035
"2019","Settembre","Zürich",547383
"2019","Settembre","Bern / Berne",557724
"2019","Settembre","Luzern",227107
"2019","Settembre","Uri",28280
"2019","Settembre","Schwyz",49788
"2019","Settembre","Obwalden",50973
"2019","Settembre","Nidwalden",33284
"2019","Settembre","Glarus",13011
"2019","Settembre","Zug",27087
"2019","Settembre","Fribourg / Freiburg",51146
"2019","Settembre","Solothurn",41728
"2019","Settembre","Basel-Stadt",120672
"2019","Settembre","Basel-Landschaft",26012
"2019","Settembre","Schaffhausen",16438
"2019","Settembre","Appenzell Ausserrhoden",12282
"2019","Settembre","Appenzell Innerrhoden",22207
"2019","Settembre","St. Gallen",93410
"2019","Settembre","Graubünden / Grigioni / Grischun",419769
"2019","Settembre","Aargau",68659
"2019","Settembre","Thurgau",38619
"2019","Settembre","Ticino",278885
"2019","Settembre","Vaud",280191
"2019","Settembre","Valais / Wallis",370880
"2019","Settembre","Neuchâtel",22682
"2019","Settembre","Genève",294411
